713.0,44.0
22,95839,Horsham,IDV60801,10/10:21am,20160410102100,20160410002100,-36.7,142.2,12.8,Partly cloudy,450,5,-,null,2.3,33,18,16.9,12.8,1022.5,1022.5,1022.6,-,0.0,77,-,-,null,null,-,-,W,26,14
23,95839,Horsham,IDV60801,10/10:00am,20160410100000,20160410000000,-36.7,142.2,12.4,Partly cloudy,330,5,-,null,1.9,28,15,16.1,12.7,1022.4,1022.4,1022.5,-,0.0,80,-,-,null,null,-,-,W,24,13
24,95839,Horsham,IDV60801,10/09:30am,20160410093000,20160409233000,-36.7,142.2,13.2,Partly cloudy,270,5,-,null,1.6,24,13,15.9,13.0,1022.3,1022.3,1022.4,-,0.0,83,-,-,null,null,-,-,W,19,10
25,95839,Horsham,IDV60801,10/09:07am,20160410090700,20160409230700,-36.7,142.2,13.2,Partly cloudy,270,5,-,null,1.6,24,13,15.6,12.7,1022.2,1022.2,1022.3,-,0.0,83,-,-,null,null,-,-,W,17,9
26,95839,Horsham,IDV60801,10/09:00am,20160410090000,20160409230000,-36.7,142.2,13.0,Mostly cloudy,200,6,-,null,1.6,20,11,15.4,12.5,1022.2,1022.2,1022.3,-,0.0,83,-,-,null,null,-,-,WNW,17,9
27,95839,Horsham,IDV60801,10/08:30am,20160410083000,20160409223000,-36.7,142.2,12.3,Partly cloudy,420,3,-,null,0.8,20,11,14.6,13.1,1022.1,1022.1,1022.2,-,0.0,91,-,-,null,null,-,-,W,17,9
28,95839,Horsham,IDV60801,10/08:29am,20160410082900,20160409222900,-36.7,142.2,12.3,Partly cloudy,420,3,-,null,0.8,20,11,14.6,13.1,1022.1,1022.1,1022.2,-,0.0,91,-,-,null,null,-,-,W,17,9
29,95839,Horsham,IDV60801,10/08:00am,20160410080000,20160409220000,-36.7,142.2,12.0,Cloudy,360,8,-,null,0.4,19,10,13.6,12.8,1022.1,1022.1,1022.2,-,0.0,95,-,-,null,null,-,-,WSW,13,7
30,95839,Horsham,IDV60801,10/07:30am,20160410073000,20160409213000,-36.7,142.2,11.8,Cloudy,300,8,-,null,0.3,17,9,13.1,12.5,1021.8,1021.8,1021.9,-,0.0,96,-,-,null,null,-,-,WSW,11,6
31,95839,Horsham,IDV60801,10/07:00am,20160410070000,20160409210000,-36.7,142.2,9.6,Partly cloudy,300,5,-,null,0.3,19,10,12.0,11.5,1021.2,1021.2,1021.2,-,0.0,97,-,-,null,null,-,-,W,15,8
32,95839,Horsham,IDV60801,10/06:59am,20160410065900,20160409205900,-36.7,142.2,9.7,Partly cloudy,300,5,-,null,0.2,19,10,12.0,11.7,1021.3,1021.3,1021.4,-,0.0,98,-,-,null,null,-,-,W,15,8
33,95839,Horsham,IDV60801,10/06:30am,20160410063000,20160409203000,-36.7,142.2,9.1,Partly cloudy,330,3,-,null,0.3,13,7,11.0,10.5,1020.9,1020.9,1020.9,-,0.0,97,-,-,null,null,-,-,W,11,6
34,95839,Horsham,IDV60801,10/06:16am,20160410061600,20160409201600,-36.7,142.2,10.1,Partly cloudy,330,3,-,null,0.3,15,8,12.1,11.6,1020.8,1020.8,1020.8,-,0.0,97,-,-,null,null,-,-,W,13,7
35,95839,Horsham,IDV60801,10/06:03am,20160410060300,20160409200300,-36.7,142.2,10.4,Partly cloudy,330,5,-,null,0.3,17,9,12.3,11.8,1020.9,1020.9,1020.9,-,0.0,97,-,-,null,null,-,-,WSW,13,7
36,95839,Horsham,IDV60801,10/06:00am,20160410060000,20160409200000,-36.7,142.2,10.0,Partly cloudy,300,3,-,null,0.3,19,10,12.3,11.8,1020.9,1020.9,1020.9,-,0.0,97,-,-,null,null,-,-,WSW,15,8
37,95839,Horsham,IDV60801,10/05:30am,20160410053000,20160409193000,-36.7,142.2,10.7,Partly cloudy,60,5,-,null,0.3,15,8,12.5,12.0,1021.0,1021.0,1021.0,-,0.0,97,-,-,null,null,-,-,SW,13,7
38,95839,Horsham,IDV60801,10/05:00am,20160410050000,20160409190000,-36.7,142.2,10.0,Cloudy,60,8,-,null,0.3,13,7,11.7,11.2,1020.7,1020.7,1020.7,-,0.0,97,-,-,null,null,-,-,SW,11,6
39,95839,Horsham,IDV60801,10/04:30am,20160410043000,20160409183000,-36.7,142.2,9.3,Cloudy,30,8,-,null,0.3,11,6,10.9,10.3,1020.6,1020.6,1020.6,-,0.0,96,-,-,null,null,-,-,SW,9,5
40,95839,Horsham,IDV60801,10/04:00am,20160410040000,20160409180000,-36.7,142.2,8.9,Partly cloudy,90,5,-,null,0.4,11,6,10.6,9.8,1020.4,1020.4,1020.4,-,0.0,95,-,-,null,null,-,-,WSW,9,5
41,95839,Horsham,IDV60801,10/03:54am,20160410035400,20160409175400,-36.7,142.2,8.8,Partly cloudy,120,5,-,null,0.4,11,6,10.5,9.7,1020.4,1020.4,1020.4,-,0.0,95,-,-,null,null,-,-,SW,9,5
42,95839,Horsham,IDV60801,10/03:30am,20160410033000,20160409173000,-36.7,142.2,6.6,-,null,null,-,null,0.5,11,6,8.8,7.7,1020.4,1020.4,1020.4,-,0.0,93,-,-,null,null,-,-,SW,9,5
43,95839,Horsham,IDV60801,10/03:00am,20160410030000,20160409170000,-36.7,142.2,7.5,-,null,null,-,null,0.8,7,4,8.6,6.9,1020.6,1020.6,1020.6,-,0.0,89,-,-,null,null,-,-,SSW,2,1
44,95839,Horsham,IDV60801,10/02:30am,20160410023000,20160409163000,-36.7,142.2,7.7,-,null,null,-,null,1.0,11,6,9.9,7.8,1020.8,1020.8,1020.8,-,0.0,87,-,-,null,null,-,-,WSW,9,5
45,95839,Horsham,IDV60801,10/02:00am,20160410020000,20160409160000,-36.7,142.2,9.4,-,null,null,-,null,1.1,11,6,11.3,9.2,1020.9,1020.9,1020.9,-,0.0,87,-,-,null,null,-,-,WSW,9,5
46,95839,Horsham,IDV60801,10/01:30am,20160410013000,20160409153000,-36.7,142.2,9.3,-,null,null,-,null,1.2,13,7,11.5,9.2,1020.8,1020.8,1020.8,-,0.0,86,-,-,null,null,-,-,WSW,11,6
47,95839,Horsham,IDV60801,10/01:00am,20160410010000,20160409150000,-36.7,142.2,10.1,-,null,null,-,null,1.3,9,5,11.9,9.3,1020.8,1020.8,1020.8,-,0.0,84,-,-,null,null,-,-,WSW,9,5
48,95839,Horsham,IDV60801,10/12:30am,20160410003000,20160409143000,-36.7,142.2,10.3,-,null,null,-,null,1.5,11,6,12.2,9.2,1020.8,1020.8,1020.8,-,0.0,82,-,-,null,null,-,-,WSW,9,5
49,95839,Horsham,IDV60801,10/12:00am,20160410000000,20160409140000,-36.7,142.2,10.5,-,null,null,-,null,1.7,13,7,12.7,9.3,1020.9,1020.9,1020.9,-,0.0,80,-,-,null,null,-,-,WSW,11,6
50,95839,Horsham,IDV60801,09/11:30pm,20160409233000,20160409133000,-36.7,142.2,10.4,-,null,null,-,null,1.9,15,8,12.7,9.0,1021.1,1021.1,1021.1,-,0.0,78,-,-,null,null,-,-,WSW,11,6
51,95839,Horsham,IDV60801,09/11:00pm,20160409230000,20160409130000,-36.7,142.2,10.9,-,null,null,-,null,2.2,13,7,13.2,8.9,1021.2,1021.2,1021.2,-,0.0,75,-,-,null,null,-,-,WSW,11,6
52,95839,Horsham,IDV60801,09/10:30pm,20160409223000,20160409123000,-36.7,142.2,11.5,-,null,null,-,null,2.4,13,7,13.8,9.0,1021.5,1021.5,1021.6,-,0.0,73,-,-,null,null,-,-,WSW,11,6
53,95839,Horsham,IDV60801,09/10:00pm,20160409220000,20160409120000,-36.7,142.2,11.8,-,null,null,-,null,2.5,13,7,14.1,9.1,1021.5,1021.5,1021.6,-,0.0,72,-,-,null,null,-,-,WSW,11,6
54,95839,Horsham,IDV60801,09/09:30pm,20160409213000,20160409113000,-36.7,142.2,12.1,-,null,null,-,null,2.8,13,7,14.4,9.0,1021.4,1021.4,1021.5,-,0.0,70,-,-,null,null,-,-,W,11,6
55,95839,Horsham,IDV60801,09/09:00pm,20160409210000,20160409110000,-36.7,142.2,12.8,Mostly clear,1000,2,-,null,2.9,13,7,15.0,9.4,1021.3,1021.3,1021.4,-,0.0,69,-,-,null,null,-,-,W,11,6
56,95839,Horsham,IDV60801,09/08:30pm,20160409203000,20160409103000,-36.7,142.2,12.8,Partly cloudy,1320,3,-,null,3.1,11,6,14.8,8.7,1021.2,1021.2,1021.2,-,0.0,67,-,-,null,null,-,-,WSW,9,5
57,95839,Horsham,IDV60801,09/08:00pm,20160409200000,20160409100000,-36.7,142.2,11.5,Partly cloudy,1320,3,-,null,3.0,13,7,14.0,8.0,1021.0,1021.0,1021.0,-,0.0,67,-,-,null,null,-,-,WNW,11,6
58,95839,Horsham,IDV60801,09/07:30pm,20160409193000,20160409093000,-36.7,142.2,11.8,Partly cloudy,1380,3,-,null,3.4,13,7,14.7,8.0,1020.7,1020.7,1020.7,-,0.0,64,-,-,null,null,-,-,WNW,13,7
59,95839,Horsham,IDV60801,09/07:00pm,20160409190000,20160409090000,-36.7,142.2,13.3,Partly cloudy,1830,3,-,null,3.9,15,8,16.4,8.9,1020.6,1020.6,1020.6,-,0.0,61,-,-,null,null,-,-,W,15,8
60,95839,Horsham,IDV60801,09/06:30pm,20160409183000,20160409083000,-36.7,142.2,15.5,Partly cloudy,1830,5,-,null,4.6,13,7,17.8,8.9,1020.5,1020.5,1020.5,-,0.0,56,-,-,null,null,-,-,W,11,6
61,95839,Horsham,IDV60801,09/06:00pm,20160409180000,20160409080000,-36.7,142.2,15.8,Mostly cloudy,1000,7,-,null,5.5,24,13,19.7,9.3,1020.5,1020.5,1020.5,-,0.0,51,-,-,null,null,-,-,W,20,11
62,95839,Horsham,IDV60801,09/05:30pm,20160409173000,20160409073000,-36.7,142.2,17.0,Cloudy,1890,8,-,null,6.2,24,13,20.8,9.1,1020.4,1020.4,1020.4,-,0.0,47,-,-,null,null,-,-,W,19,10
63,95839,Horsham,IDV60801,09/05:00pm,20160409170000,20160409070000,-36.7,142.2,16.6,Partly cloudy,1590,3,-,null,6.3,28,15,20.7,8.7,1020.4,1020.4,1020.4,-,0.0,46,-,-,null,null,-,-,W,20,11
64,95839,Horsham,IDV60801,09/04:30pm,20160409163000,20160409063000,-36.7,142.2,16.9,Partly cloudy,1410,3,-,null,6.7,33,18,21.1,8.4,1020.4,1020.4,1020.4,-,0.0,44,-,-,null,null,-,-,W,20,11
