100.0,100.0,true
23,94255,Camooweal,IDQ60801,18/01:30pm,20160418133000,20160418033000,-19.9,138.1,33.1,-,null,null,-,null,14.6,19,10,34.5,9.0,1011.6,1011.6,1012.9,-,0.0,21,-,-,null,null,-,-,SE,6,3
24,94255,Camooweal,IDQ60801,18/01:00pm,20160418130000,20160418030000,-19.9,138.1,30.3,-,null,null,-,null,14.0,24,13,33.4,8.8,1012.1,1012.1,1013.4,-,0.0,22,-,-,null,null,-,-,SSE,15,8
25,94255,Camooweal,IDQ60801,18/12:30pm,20160418123000,20160418023000,-19.9,138.1,29.0,-,null,null,-,null,13.2,32,17,32.4,9.2,1012.7,1012.7,1013.9,-,0.0,24,-,-,null,null,-,-,SSE,17,9
26,94255,Camooweal,IDQ60801,18/12:00pm,20160418120000,20160418020000,-19.9,138.1,27.7,-,null,null,-,null,12.6,32,17,31.2,8.8,1013.2,1013.2,1014.4,-,0.0,25,-,-,null,null,-,-,SSE,17,9
27,94255,Camooweal,IDQ60801,18/11:30am,20160418113000,20160418013000,-19.9,138.1,27.2,-,null,null,-,null,12.2,30,16,31.3,10.1,1013.7,1013.7,1014.9,-,0.0,27,-,-,null,null,-,-,S,22,12
28,94255,Camooweal,IDQ60801,18/11:00am,20160418110000,20160418010000,-19.9,138.1,25.6,-,null,null,-,null,11.3,30,16,29.8,9.9,1014.1,1014.1,1015.4,-,0.0,29,-,-,null,null,-,-,SSE,22,12
29,94255,Camooweal,IDQ60801,18/10:30am,20160418103000,20160418003000,-19.9,138.1,25.2,-,null,null,-,null,10.9,26,14,28.9,9.6,1014.3,1014.3,1015.6,-,0.0,30,-,-,null,null,-,-,SSE,19,10
30,94255,Camooweal,IDQ60801,18/10:00am,20160418100000,20160418000000,-19.9,138.1,24.3,-,null,null,-,null,10.2,28,15,27.9,9.7,1014.5,1014.5,1015.8,-,0.0,32,-,-,null,null,-,-,SSE,19,10
31,94255,Camooweal,IDQ60801,18/09:30am,20160418093000,20160417233000,-19.9,138.1,22.5,-,null,null,-,null,9.5,24,13,26.3,9.2,1014.5,1014.5,1015.8,-,0.0,34,-,-,null,null,-,-,SSE,19,10
32,94255,Camooweal,IDQ60801,18/09:00am,20160418090000,20160417230000,-19.9,138.1,22.0,-,null,null,-,null,8.6,19,10,24.7,9.0,1014.3,1014.3,1015.6,-,0.0,37,-,-,null,null,-,-,S,13,7
33,94255,Camooweal,IDQ60801,18/08:30am,20160418083000,20160417223000,-19.9,138.1,20.1,-,null,null,-,null,7.5,19,10,22.8,8.9,1013.9,1013.9,1015.2,-,0.0,41,-,-,null,null,-,-,S,13,7
34,94255,Camooweal,IDQ60801,18/08:00am,20160418080000,20160417220000,-19.9,138.1,17.5,-,null,null,-,null,5.0,11,6,19.2,9.9,1013.7,1013.7,1014.9,-,0.0,55,-,-,null,null,-,-,SSW,9,5
35,94255,Camooweal,IDQ60801,18/07:30am,20160418073000,20160417213000,-19.9,138.1,17.4,-,null,null,-,null,3.2,6,3,17.0,11.1,1013.5,1013.5,1014.7,-,0.0,68,-,-,null,null,-,-,CALM,0,0
36,94255,Camooweal,IDQ60801,18/07:00am,20160418070000,20160417210000,-19.9,138.1,15.2,-,null,null,-,null,3.8,9,5,16.9,9.8,1013.0,1013.0,1014.2,-,0.0,63,-,-,null,null,-,-,SW,9,5
37,94255,Camooweal,IDQ60801,18/06:30am,20160418063000,20160417203000,-19.9,138.1,16.6,-,null,null,-,null,4.1,7,4,17.7,10.1,1012.7,1012.7,1013.9,-,0.0,61,-,-,null,null,-,-,SW,6,3
38,94255,Camooweal,IDQ60801,18/06:00am,20160418060000,20160417200000,-19.9,138.1,16.9,-,null,null,-,null,4.0,11,6,18.0,10.6,1012.5,1012.5,1013.7,-,0.0,62,-,-,null,null,-,-,S,7,4
39,94255,Camooweal,IDQ60801,18/05:30am,20160418053000,20160417193000,-19.9,138.1,18.0,-,null,null,-,null,5.6,17,9,20.1,9.7,1012.0,1012.0,1013.3,-,0.0,51,-,-,null,null,-,-,S,11,6
40,94255,Camooweal,IDQ60801,18/05:00am,20160418050000,20160417190000,-19.9,138.1,19.1,-,null,null,-,null,6.7,15,8,21.7,9.3,1011.9,1011.9,1013.2,-,0.0,45,-,-,null,null,-,-,S,13,7
41,94255,Camooweal,IDQ60801,18/04:30am,20160418043000,20160417183000,-19.9,138.1,19.2,-,null,null,-,null,6.2,19,10,21.5,10.3,1011.9,1011.9,1013.2,-,0.0,49,-,-,null,null,-,-,SSE,13,7
42,94255,Camooweal,IDQ60801,18/04:00am,20160418040000,20160417180000,-19.9,138.1,17.8,-,null,null,-,null,4.0,9,5,18.7,11.5,1011.9,1011.9,1013.2,-,0.0,63,-,-,null,null,-,-,S,7,4
43,94255,Camooweal,IDQ60801,18/03:30am,20160418033000,20160417173000,-19.9,138.1,20.1,-,null,null,-,null,4.5,0,0,19.6,11.6,1012.0,1012.0,1013.3,-,0.0,60,-,-,null,null,-,-,CALM,0,0
44,94255,Camooweal,IDQ60801,18/03:00am,20160418030000,20160417170000,-19.9,138.1,20.8,-,null,null,-,null,5.1,9,5,20.7,11.6,1012.0,1012.0,1013.3,-,0.0,56,-,-,null,null,-,-,SW,2,1
45,94255,Camooweal,IDQ60801,18/02:30am,20160418023000,20160417163000,-19.9,138.1,21.2,-,null,null,-,null,5.6,7,4,21.2,11.2,1012.0,1012.0,1013.3,-,0.0,53,-,-,null,null,-,-,S,2,1
46,94255,Camooweal,IDQ60801,18/02:00am,20160418020000,20160417160000,-19.9,138.1,19.5,-,null,null,-,null,5.5,11,6,20.6,10.7,1012.3,1012.3,1013.5,-,0.0,53,-,-,null,null,-,-,S,7,4
47,94255,Camooweal,IDQ60801,18/01:30am,20160418013000,20160417153000,-19.9,138.1,20.2,-,null,null,-,null,5.9,13,7,21.9,11.3,1012.4,1012.4,1013.6,-,0.0,51,-,-,null,null,-,-,SSE,11,6
48,94255,Camooweal,IDQ60801,18/01:00am,20160418010000,20160417150000,-19.9,138.1,20.9,-,null,null,-,null,5.9,9,5,21.8,11.2,1012.6,1012.6,1013.8,-,0.0,51,-,-,null,null,-,-,SSW,7,4
49,94255,Camooweal,IDQ60801,18/12:30am,20160418003000,20160417143000,-19.9,138.1,22.4,-,null,null,-,null,8.3,20,11,24.8,9.9,1012.7,1012.7,1013.9,-,0.0,39,-,-,null,null,-,-,SSE,13,7
50,94255,Camooweal,IDQ60801,18/12:00am,20160418000000,20160417140000,-19.9,138.1,22.7,-,null,null,-,null,8.3,19,10,25.1,10.2,1012.7,1012.7,1013.9,-,0.0,39,-,-,null,null,-,-,SSE,13,7
51,94255,Camooweal,IDQ60801,17/11:30pm,20160417233000,20160417133000,-19.9,138.1,22.9,-,null,null,-,null,9.0,20,11,25.8,9.6,1012.7,1012.7,1013.9,-,0.0,36,-,-,null,null,-,-,SSE,15,8
52,94255,Camooweal,IDQ60801,17/11:00pm,20160417230000,20160417130000,-19.9,138.1,23.3,-,null,null,-,null,9.6,26,14,26.9,9.7,1012.8,1012.8,1014.0,-,0.0,34,-,-,null,null,-,-,SSE,19,10
53,94255,Camooweal,IDQ60801,17/10:30pm,20160417223000,20160417123000,-19.9,138.1,23.9,-,null,null,-,null,8.9,17,9,26.2,10.4,1012.9,1012.9,1014.1,-,0.0,37,-,-,null,null,-,-,SSE,13,7
54,94255,Camooweal,IDQ60801,17/10:00pm,20160417220000,20160417120000,-19.9,138.1,22.8,-,null,null,-,null,7.3,11,6,24.1,11.1,1012.8,1012.8,1014.0,-,0.0,44,-,-,null,null,-,-,SSE,9,5
55,94255,Camooweal,IDQ60801,17/09:30pm,20160417213000,20160417113000,-19.9,138.1,23.6,-,null,null,-,null,7.3,7,4,24.4,11.7,1012.9,1012.9,1014.1,-,0.0,45,-,-,null,null,-,-,S,7,4
56,94255,Camooweal,IDQ60801,17/09:00pm,20160417210000,20160417110000,-19.9,138.1,24.9,-,null,null,-,null,7.4,9,5,25.3,12.5,1012.9,1012.9,1014.1,-,0.0,45,-,-,null,null,-,-,SSW,6,3
