100.0,100.0,true
2015-07-14,9.4,15.5,0,0.2,2.5,,,,11.2,90,4, ,Calm,1034.0,15.0,73,7,SE,31,1032.8
2015-07-13,7.1,16.8,0,1.0,6.2,,,,10.0,78,4, ,Calm,1034.4,15.1,66,7,SSW,4,1031.7
2015-07-12,10.4,15.7,5.0,1.2,0.6,,,,11.5,70,7,NW,13,1033.7,15.0,63,6,W,2,1031.8
2015-07-11,9.8,14.9,0.7,1.6,1.7,,,,10.8,90,6,N,7,1034.5,12.1,93,4,SW,2,1033.2
2015-07-10,10.1,14.9,4.4,2.4,2.3,,,,13.8,69,7,SW,46,1025.3,13.8,58,4,S,48,1027.5
2015-07-9,8.5,15.3,1.0,1.0,3.8,,,,10.3,72,6,SSW,6,1026.6,14.0,63,7,W,11,1022.0
2015-07-8,10.0,14.0,17.6,2.8,4.3,,,,11.0,80,6,SW,52,1024.7,13.5,46,6,SSW,19,1025.1
2015-07-7,11.0,19.0,0.2,2.6,3.4,,,,14.8,75,4,W,7,1016.5,13.3,89,8,S,39,1015.7
2015-07-6,8.6,19.8,0,1.8,6.2,,,,11.1,89,2,N,2,1020.8,18.7,60,6,N,19,1017.6
2015-07-5,10.5,17.6,2.2,2.2,6.3,,,,12.0,88,6,SW,11,1020.6,16.5,65,6,SW,11,1019.2
2015-07-4,12.8,19.6,1.7,0.2,5.0,,,,14.6,86,6,SSW,9,1020.7,18.5,58,6,NNW,11,1018.2
2015-07-3,11.0,20.2,0.6,1.0,2.4,,,,14.0,89,7,S,2,1021.5,16.8,93,8,S,4,1020.3
2015-07-2,11.5,18.4,1.4,1.2,0.3,,,,13.4,86,8,N,4,1023.5,17.0,85,6,NNW,9,1020.8
2015-07-1,8.7,19.5,0,0.6,5.2,,,,12.1,87,4, ,Calm,1025.1,18.2,82,6,E,28,1023.5
2015-06-30,6.8,19.4,0,1.2,3.6,,,,9.7,80,6,N,2,1024.1,18.5,55,6,N,2,1021.1
2015-06-29,6.1,19.0,0,2.0,9.0,,,,8.0,89,0,NW,2,1026.8,17.0,61,1,NW,2,1024.1
2015-06-28,7.5,19.0,0,1.0,8.2,,,,10.9,62,1,NNE,2,1032.7,17.0,52,4,NE,31,1029.2
2015-06-27,5.7,16.5,0,1.6,6.9,,,,8.0,86,7,N,4,1034.2,15.8,61,5,SE,9,1031.8
2015-06-26,8.5,16.8,2.6,2.2,3.2,,,,12.5,82,5,SSW,4,1029.4,15.8,59,7,S,2,1029.2
2015-06-25,7.7,19.5,0,1.0,8.5,,,,8.7,88,0,W,7,1026.8,19.0,61,1,NNW,22,1022.4
2015-06-24,5.0,17.5,0,1.2,9.2,,,,8.3,85,0,N,9,1029.7,16.5,58,0,NNW,19,1027.6
2015-06-23,5.7,16.4,5.6,1.2,8.2,,,,8.7,85,1,NNW,4,1029.3,15.0,54,4,NW,7,1027.7
2015-06-22,9.2,13.8,17.8,3.8,2.6,,,,12.5,72,6,SSW,50,1017.4,11.2,85,7,SW,59,1021.2
2015-06-21,13.6,18.7,1.4,4.0,5.1,,,,14.8,86,7, ,Calm,1002.2,12.5,84,7,W,35,1000.6
2015-06-20,13.6,21.3,0.2,0.0,6.4,,,,17.8,82,2,NNW,6,1008.8,18.8,77,5,NW,7,1006.8
2015-06-19,12.5,20.5,3.6,1.6,4.8,,,,13.9,89,2,NE,2,1014.2,20.0,72,2,N,2,1011.9
2015-06-18,12.5,16.1,0.2,1.2,0.1,,,,13.5,73,7,E,30,1017.4,15.0,76,8,ENE,19,1014.6
2015-06-17,12.0,15.0,0,2.2,0.1,,,,13.0,77,8,SE,19,1021.7,14.5,68,8,ENE,19,1019.7
2015-06-16,12.2,19.0,2.2,3.0,5.2,,,,13.2,92,7,NE,4,1024.1,17.8,60,4,ESE,17,1021.6
2015-06-15,13.6,18.8,1.2,1.2,5.9,,,,16.2,78,6,SE,15,1023.1,17.7,66,2,SE,11,1021.4
2015-06-14,12.5,16.9,0.4,0.8,7.7,,,,15.0,68,6,SW,28,1024.2,15.5,69,4,S,19,1023.1
2015-06-13,13.5,16.0,3.8,2.0,6.0,,,,14.8,67,3,S,15,1022.8,14.0,67,7,S,26,1022.6
2015-06-12,13.3,18.2,0.2,1.6,1.1,,,,15.0,81,7,NW,4,1018.2,15.3,87,7,SSW,28,1018.6
2015-06-11,10.3,21.8,0,1.6,6.0,,,,14.0,67,2,N,4,1020.8,20.9,50,7,NE,6,1016.6
2015-06-10,9.5,20.6,0,2.2,8.9,,,,12.0,76,0,NNE,11,1027.4,20.2,49,0,ENE,15,1023.0
2015-06-9,13.1,20.5,1.6,1.2,7.7,,,,14.6,82,2,NE,6,1031.2,19.8,49,1,NE,19,1027.5
2015-06-8,13.9,17.0,0,3.8,0.1,,,,14.9,84,6,W,9,1027.1,16.6,69,7,S,9,1027.5
2015-06-7,12.8,18.1,1.4,3.4,2.4,,,,13.8,85,7,NW,6,1023.8,16.1,83,7,W,15,1022.8
2015-06-6,13.6,20.4,0,0.4,7.9,,,,15.2,82,1,NNW,7,1019.6,18.2,74,7,W,39,1018.3
2015-06-5,14.0,22.5,0,1.6,7.9,,,,16.5,79,4,NW,11,1020.2,21.5,60,4,NNE,6,1017.1
2015-06-4,14.6,23.0,4.6,1.8,7.8,,,,17.5,78,1,NW,19,1020.6,22.0,58,1,NW,11,1019.6
2015-06-3,14.0,20.0,4.2,5.0,3.4,,,,18.0,71,4,NNW,31,1010.4,18.5,82,8,NW,13,1013.7
2015-06-2,11.0,21.0,2.2,3.4,8.3,,,,14.6,72,1,NNW,19,1008.7,20.1,47,1,N,31,1006.9
2015-06-1,9.0,21.0,0,2.4,5.7,,,,10.8,75,6,NNE,4,1019.5,20.0,42,6,NE,9,1015.0
2015-05-31,6.0,19.5,0,1.4,9.0,,,,12.0,67,1,NW,11,1023.8,18.8,56,3,NW,7,1020.8
2015-05-30,8.3,18.0,3.2,0.6,8.7,,,,10.5,91,1,ESE,4,1027.8,17.2,64,1,NW,2,1025.0
2015-05-29,6.3,16.7,0,3.6,6.7,,,,10.5,81,5,SW,4,1028.2,15.5,66,6,SSW,4,1025.6
2015-05-28,10.5,14.2,6.4,0.2,1.0,,,,11.5,94,7,SSW,6,1025.4,13.5,72,7,NNW,7,1025.0
2015-05-27,10.5,17.0,0,2.6,2.3,,,,12.0,70,8,NW,4,1022.2,16.0,64,7,WSW,19,1019.8
2015-05-26,12.3,16.0,1.6,2.6,3.6,,,,15.0,79,3,SW,28,1021.3,15.0,63,7,W,37,1022.3
2015-05-25,10.0,20.5,0,0.6,4.8,,,,13.8,64,5,NNW,4,1021.8,17.4,76,7,W,33,1019.4
2015-05-24,10.6,20.5,0.8,1.4,6.1,,,,14.8,72,3,SSW,6,1022.3,18.5,58,6,N,2,1020.7
2015-05-23,7.0,20.1,0,1.2,6.9,,,,10.8,87,1,SSW,4,1017.0,17.0,70,6,W,33,1016.9
2015-05-22,8.2,17.3,0.1,2.2,5.5,,,,10.0,72,7,SSW,13,1023.1,16.8,67,1,SE,20,1018.9
2015-05-21,10.5,17.8,1.9,1.0,4.8,,,,12.0,82,7, ,Calm,1031.1,12.0,82,4,SE,2,1027.0
2015-05-20,,15.5,,1.4,1.0,,,,,,,,,1032.1,14.5,73,6, ,Calm,1030.9
2015-05-19,11.8,,7.4,1.0,2.6,,,,13.1,65,7,SSE,31,1026.6,12.5,79,6,S,4,1028.0
2015-05-18,12.3,17.0,6.4,2.8,1.2,,,,16.5,80,4,SW,37,1011.2,15.0,86,7,SW,37,1015.3
2015-05-17,12.3,19.4,0.8,3.8,2.7,,,,13.8,78,5,ENE,22,1005.4,15.5,82,7,ENE,9,1001.2
2015-05-16,17.6,22.2,0,7.2,1.8,,,,17.9,44,8,NNW,24,1013.2,21.0,41,7,NNW,46,1007.8
2015-05-15,11.8,22.5,0,3.6,4.3,,,,17.7,29,2,NE,15,1024.1,21.0,31,8,NNE,6,1020.3
2015-05-14,11.5,23.1,0,3.8,9.3,,,,15.5,49,0,NE,13,1029.1,22.6,35,1,E,4,1025.5
2015-05-13,11.0,20.2,0,2.6,9.7,,,,13.0,66,0,NE,15,1033.6,19.5,49,1,SE,19,1029.0
2015-05-12,14.5,18.5,0.6,0.2,1.5,,,,16.5,69,8,SE,19,1032.6,18.5,78,6,SE,26,1031.8
2015-05-11,14.9,18.0,0.2,2.8,0.6,,,,15.8,79,8,W,6,1030.2,16.2,87,7,SW,15,1029.0
2015-05-10,15.3,19.0,0.2,8.0,2.9,,,,17.0,85,6,W,4,1029.0,17.5,87,7,WSW,35,1028.1
2015-05-9,12.4,18.8,1.0,0.2,2.6,,,,15.1,88,5,NNW,6,1026.7,17.5,75,7,SW,33,1026.0
2015-05-8,7.6,18.6,0,3.2,5.1,,,,12.8,83,7,W,2,1027.2,17.7,74,5,W,20,1025.0
2015-05-7,9.6,19.5,0,1.8,8.1,,,,12.2,86,6,S,7,1031.8,17.3,66,5,WSW,22,1029.0
2015-05-6,12.2,17.5,10.6,3.6,5.7,,,,14.0,94,6, ,Calm,1029.7,16.5,64,3,S,9,1028.4
2015-05-5,9.2,17.5,3.5,3.6,6.7,,,,14.2,82,6,NW,7,1026.6,15.1,75,6,WNW,9,1025.1
2015-05-4,9.9,14.6,8.4,4.4,5.6,,,,10.6,71,6,SW,63,1017.1,13.8,67,6,W,46,1020.5
2015-05-3,9.3,19.9,0,2.8,4.9,,,,14.7,64,3,NW,15,1010.5,16.2,87,8,NNW,11,1006.2
2015-05-2,6.9,19.5,0,2.8,7.5,,,,10.1,82,0,W,2,1019.9,16.8,55,6,SW,17,1015.2
2015-05-1,14.6,16.5,4.6,2.6,7.4,,,,15.5,53,5,SW,46,1019.9,15.8,55,4,SW,46,1019.7
